市場別,報告年度,公司代號,公司名稱,有害廢棄物量,非有害廢棄物量,廢棄物總量,資料範圍,廢棄物密集度,廢棄物密集度-單位,驗證狀態,網絡中心性,漂綠標籤,風險等級,異常標籤
上市,2022,1541.0,錩泰,5.0,93.0,98.0,僅母公司,0.0241,百萬元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1558.0,伸興,0.0,0.0,920.0,合併財務報表之母子公司,0.0004,產品,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1560.0,中砂,21.4,1540.455,1561.855,母公司,0.26,營業額,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,1568.0,倉佑,6.65,580.305,586.955,僅母公司,0.4351,百萬營業額,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1582.0,信錦,0.0,0.0,0.0,nan,0.0,,Unknown,0.0005998800239952009,可能漂綠,高風險,正常
上市,2022,1583.0,程泰,0.0,0.0,0.0,nan,0.0,,Unknown,0.0008998200359928014,可能漂綠,高風險,正常
上市,2022,1587.0,吉茂,7735.0,46900.0,54635.0,111年,0.0,,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,1589.0,永冠-KY,37184.41,403.086,37587.496,合併財務報表之母子公司,4.0055,百萬元營業額,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1590.0,亞德客-KY,4866.19,14843.17,19709.36,包含集團全部生產工廠，已涵蓋集團95%以上之廢棄物量,1.23,每百萬元產值,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,1597.0,直得,0.0,334.533,334.533,母公司,0.235,百萬元營業額,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,1598.0,岱宇,0.0,0.0,57.02,彰化一廠、二廠及五廠,0.021,百萬元營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,1603.0,華電,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,1604.0,聲寶,0.0,0.0,0.0,nan,0.0,,Unknown,0.0005998800239952009,可能漂綠,高風險,正常
上市,2022,1605.0,華新,0.0,0.0,234352.88,楊梅廠、新莊廠、鹽水廠、臺中廠。東莞華新、江陰華新、江陰合金、上海華新、煙台華新、常熟華新、華新精密,0.18,產品,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1608.0,華榮,13.9,479.49,493.39,涵蓋範圍僅限華榮電線電纜股份有限公司高楠工廠廠區,0.0622,百萬元營業額,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1609.0,大亞,343.0,2472.0,2815.0,大亞集團,0.1052,百萬元營業額,Unknown,0.0011997600479904018,無漂綠跡象,高風險,正常
上市,2022,1611.0,中電,3.6,21.11,24.71,工廠,0.0,,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1612.0,宏泰,131.67,257.23,388.9,僅母公司,0.0609,百萬元營業額,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,1614.0,三洋電,0.0,0.0,72.0,母子公司,0.0117,百萬元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1615.0,大山,0.0,102.94,102.94,111年度,0.0257,百萬元營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,1616.0,億泰,0.0,141.0,141.0,母公司,0.0,千元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1617.0,榮星,0.0,0.0,0.0,nan,0.0,,Unknown,0.0005998800239952009,可能漂綠,高風險,正常
上市,2022,1618.0,合機,0.0,490.01,490.01,母公司(不含子公司),0.1711,百萬元營業額,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,1626.0,艾美特-KY,114.67,21.0,135.67,營運地深圳艾美特+九江艾美特,135.67,百萬元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1702.0,南僑,35.0,14104.0,14139.0,台灣、中國大陸、泰國地區之製造單位及餐飲事業,0.6904,百萬元營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,1707.0,葡萄王,10.81,2815.101,2825.911,葡萄王生技,0.272,百萬元營業額,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1708.0,東鹼,0.0,874.62,874.62,僅母公司,5.0,公噸/每人/年,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,1709.0,和益,0.06,178.02,178.08,僅母公司(工廠),0.02,百萬元營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,1710.0,東聯,0.03,640.6,640.63,母公司,0.0501,百萬元營業額,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1711.0,永光,1693.4,8804.0,10497.4,永光化學一~四廠、新竹全通科技、蘇州永光,1.2,百萬元產值,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,1712.0,興農,0.0,1947.83,1947.83,母公司王田廠區(王田廠、王田二廠、生物工廠),0.13,植物保護佰萬元營收,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1713.0,國化,0.0,0.0,188.8,屏南分公司,0.0003,產品,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1714.0,和桐,0.0,133.62,133.62,高雄廠,0.0037,產品,"ISO 9001, ISO 14001及ISO 45001",0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,1717.0,長興,46661.0,7598.0,54259.0,母公司及包含合併財務報表之國內與國外子公司,0.0841,產品,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,1718.0,中纖,0.0,21486.1,21486.1,111年度申報量,4.0811,營業額5264762仟元,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,1720.0,生達,574.5836,202.215,776.7986,生達一廠+生達二廠,28.02,百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,1721.0,三晃,129.49,1741.58,1871.07,母公司,0.0819,產品,確信準則公報第一號,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1722.0,台肥,301.73,710.35,1012.08,母公司 台中廠 花蓮廠 苗栗廠,0.123,產品,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,1723.0,中碳,18.24,194.08,212.32,母公司,0.0203,百萬元營業額,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1725.0,元禎,0.0,0.0,21.571,母公司,0.0029,百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,1726.0,永記,672.85,1590.97,2263.82,20220101~20221231,0.0,,ISO9001及ISO14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,1727.0,中華化,189.732,1451.552,1641.284,桃園一廠、桃園二廠,0.01,產品,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1730.0,花仙子,0.226,78.942,79.168,包含合併財務報表之母子公司,0.028,百萬元營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,1731.0,美吾華,0.0,12.12,12.12,台北總公司、台中及高雄服務中心及楊梅工廠及物流中心,0.0,,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1732.0,毛寶,0.0,521.27,521.27,母公司,0.89,噸CO2e/百萬營收,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,1733.0,五鼎,2.611,220.6,223.211,母子公司,0.0001,千元營收,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,1734.0,杏輝,12.99,204.52,217.51,母公司,0.0001,仟元營業額,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,1735.0,日勝化,10.12,498.65,508.77,母公司(未包含再利用廢棄物101.497公噸),0.0276,產品,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,1736.0,喬山,0.0,27.37,27.37,母公司,0.0008,個體營業收入（百萬元）,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,1737.0,臺鹽,0.0,305.86,305.86,環境會計資料,305.86,百萬元營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,1752.0,南光,12.2,214.763,226.963,總公司,11.6991,廢棄物有害12.2+非有害214.763公噸  / 營業額19.4億 = 11.6991,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1760.0,寶齡富錦,0.0,0.0,359.3592,僅母公司,0.1498,百萬元營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,1762.0,中化生,1549.0,525.0,2074.0,母公司,0.01,產品,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1773.0,勝一,0.0,829.79,829.79,母公司,0.0039,產品,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,1776.0,展宇,86.69,492.96,579.65,母公司(第1廠及第2廠),0.7393,營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,1783.0,和康生,0.0,0.0,0.0,nan,0.0,,Unknown,0.0005998800239952009,可能漂綠,高風險,正常
上市,2022,1786.0,科妍,0.048,41.0,41.048,母公司,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,1789.0,神隆,1891.0,306.0,2197.0,僅母公司,0.716,百萬元營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,1795.0,美時,128.4,210.9,339.3,母公司及重要子公司生產基地及研發中心,0.23,千萬元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1802.0,台玻,0.0,0.0,22340.76,111年度 ESG報告書,0.0,,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,1805.0,寶徠,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,1806.0,冠軍,0.0,17633.87,17633.87,工廠,0.0018,產品,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1808.0,潤隆,0.0,18460.03,18460.03,本公司基隆德安A、B、C區建案,0.0,,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,1809.0,中釉,16.22,132.18,148.4,僅母公司,148.4,產品,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1810.0,和成,9.7,3661.0,3670.7,母公司,0.9721,百萬元營業額,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1817.0,凱撒衛,0.0,0.0,82.08,台灣地區,0.03,百萬元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1903.0,士紙,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,1904.0,正隆,0.0,335986.0,335986.0,母公司,0.231,噸/噸(工紙、家品、紙與紙板),Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,1905.0,華紙,0.0,255767.0,255767.0,華紙合併財報之台灣、大陸生產據點,0.0,,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,1906.0,寶隆,0.0,0.0,0.0,nan,0.0,,Unknown,0.0005998800239952009,可能漂綠,高風險,正常
上市,2022,1907.0,永豐餘,369.0,537374.0,537743.0,永豐餘年報所稱三大事業群（林漿紙事業群、工紙紙器事業群、消費品事業群）之台灣、大陸、越南合計35個生產據點。,0.27,產品,Unknown,0.0008998200359928014,可能漂綠,高風險,正常
上市,2022,1909.0,榮成,27.61,52980.36,53007.97,全台灣廠區,1.0008,百萬元營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,2002.0,中鋼,58.3,559748.4,559806.7,母公司,0.0663,廢棄物量(公噸)/鋼胚(公噸),ISO 14001,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,2006.0,東和鋼鐵,33601.0,320186.0,353787.0,母公司生產廠區 (桃園廠、苗栗廠、高雄廠) 廢棄物處理,0.168,公噸鋼胚產量,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,2007.0,燁興,243.0,8030.0,8273.0,本公司,1.21,百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,2008.0,高興昌,0.03,435.4,435.43,總公司(無子公司)含屏南廠,0.0087,產品,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,2009.0,第一銅,796.335,335.39,1131.725,僅計算第一伸銅科技股份有限公司臨海廠,0.106,產品,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,2010.0,春源,0.0,12480.0,12480.0,台灣總公司及北中南各生產營業據點,0.029,產品,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,2012.0,春雨,7907.86,2219.5,10127.36,母公司,0.0018,千元營業額,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,2013.0,中鋼構,0.0,1387.7,1387.7,僅母公司,0.0,,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,2014.0,中鴻,17744.475,87346.806,105091.281,母公司,0.0428,產品,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,2015.0,豐興,32434.0,354464.0,386898.0,僅母公司,10.022,百萬元營業額,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,2017.0,官田鋼,0.0,2583.97,2583.97,官田廠、麻豆廠,0.95,百萬元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,2020.0,美亞,0.0,0.0,7200.654,111年度,0.0012,營業額單位：千元營業額,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,2022.0,聚亨,1294.79,1067.19,2361.98,母公司,0.05,產品,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,2023.0,燁輝,160.0,2988.0,3148.0,燁輝企業股份有限公司(僅母公司),1.6,百萬元營業額,確信準則 3000號,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,2024.0,志聯,769.0,175.0,944.0,廢酸+生活垃圾,0.8075,百萬元營業額,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,2025.0,千興,0.0,0.0,1213.79,僅母公司,0.001,千元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,2027.0,大成鋼,0.0,715.53,715.53,僅母公司,0.0172,產品,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,2028.0,威致,20830.0,129025.0,149855.0,個別公司,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,2029.0,盛餘,6.8,1540.09,1546.89,統計2022年有害/一般污泥產出量,4.214,產品,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,2030.0,彰源,0.0,0.0,330.61,一廠、二廠、三廠、大連廠、元山廠、元富廠、員製課、南營部、北營部,0.0023,生產量,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,2031.0,新光鋼,0.0,179.1339,179.1339,事業廢棄物(含生活垃圾),0.0124,百萬元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,2032.0,新鋼,0.0,0.0,0.0,nan,0.0,,Unknown,0.0005998800239952009,可能漂綠,高風險,正常
上市,2022,2033.0,佳大,1003.95,158.79,1162.74,母公司,1.4341,百萬元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,2034.0,允強,350.3,772.23,1122.53,僅母公司所有廠區,0.0092,產品,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,2038.0,海光,5733.42,39692.85,45426.27,有害：集塵灰產出 非有害：氧化碴、還原碴產出,4.11,百萬元營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,2049.0,上銀,349.0,11245.0,11594.0,包含上銀科技股份有限公司(營運總部、台中廠區、雲林廠區及嘉義廠區),0.52,百萬元營業額,ISO 14001:2015,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,2059.0,川湖,44.88,257.96,302.84,母公司及子公司川益科技(股)公司兩個廠區,0.0167,千組產品,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,2062.0,橋椿,100.11,1179.12,1279.23,母公司,0.39,產品,GRI準則,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,2069.0,運錩,0.0,25.32,25.32,僅母公司所有廠區,0.0,,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,2101.0,南港,0.0,0.0,2570.47,企業永續報告書(111年總量),0.0835,產品,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,2102.0,泰豐,0.0,995.76,995.76,僅母公司,0.075,每噸產品,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,2103.0,台橡,2144.63,3260.0,5404.63,合併財務報表之母子公司,10.01,每千噸產品產量,中華民國會計研究發展基金會所發佈確信準則公報3000號進行SASB指標之有限確信,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,2104.0,國際中橡,181.5,1312.7,1494.2,國際中橡100%持有之子公司林園先進。,0.01,產品,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,2105.0,正新,1.34,2991.5,2992.84,母公司,0.02,產品,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,2106.0,建大,0.0,0.0,2168.26,台灣地區,0.0561,百萬元營業額,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,2107.0,厚生,0.0,160.5,160.5,厚生 桃園廠,0.083,百萬元營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,2108.0,南帝,22.82,1604.45,1627.27,僅母公司,12.0745,產量千噸,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,2109.0,華豐,0.0,458.66,458.66,一般事業廢棄物及廢橡膠總量,0.08,百萬元營業額,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,2114.0,鑫永銓,0.0,633.0,633.0,母公司,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,2115.0,六暉-KY,0.0,0.0,0.0,nan,0.0,,Unknown,0.0005998800239952009,可能漂綠,高風險,正常
上市,2022,2201.0,裕隆,18.107,2531.17,2549.277,裕隆汽車製造(股)公司三義廠區,0.1138,百萬營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,2204.0,中華,44.8442,4513.73,4558.5742,楊梅廠+新竹廠,0.0362,產品為楊梅廠+新竹廠年車輛生產台數總量,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,2206.0,三陽工業,0.0,8737.63,8737.63,母公司(新竹廠),0.2435,百萬元營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,2207.0,和泰車,0.0,0.0,76.5,母公司,0.136,人數,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,2208.0,台船,609.91,2695.52,3305.43,台船高雄廠,3305.43,"22,753,512仟元產值",Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,2211.0,長榮鋼,0.0,8445.89,8445.89,僅母公司(長榮鋼鐵),0.7383,百萬元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,2227.0,裕日車,0.0,0.0,64.1,母公司,0.175,人均生活廢棄物產出量(公噸/年-人),ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,2228.0,劍麟,22.43,182.88,205.31,僅母公司,0.1255,百萬元營業額,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,2231.0,為升,5023.0,28649.71,33672.71,無資料,0.0,,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
