"公司代號","公司名稱","英文簡稱","申報原因","產業類別","報告書內容涵蓋期間","編製依循準則","第三方驗證單位","第三方採用標準","會計師確信驗證單位","會計師確信採用標準","會計師確信意見類型","永續報告書網址","永續報告書檔案","上傳日期","修正後報告書","修正後報告書上傳日期","永續報告書英文版網址","永續報告書英文版檔案","英文版上傳日期","英文版修正後報告書","英文版修正後報告書上傳日期","報告書聯絡資訊","備註"
"2401","凌陽科技股份有限公司","SUNPLUS","資本額達新臺幣二十億元以上者","半導體業","2023/01/01~2023/12/31","GRI準則","","","","","","https://w3.sunplus.com/tw/csr/csr_report.asp","","2024/05/27","","","","","","","","ir@sunplus.com","無"
"2402","毅嘉科技股份有限公司","ICHIA","資本額達新臺幣二十億元以上者","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","","","","http://www.ichia.com/images/pdf/ESG/Report/2023ESG-Report.pdf","","2024/08/13","","","http://www.ichia.com/index.php?option=com_content&view=article&id=236&Itemid=1000&lang=tw","","2024/11/14","","","iris.hsu@ichia.com",""
"2404","漢唐集成股份有限公司","UIS","係自願編製與申報","其他電子業","2023/01/01~2023/12/31","GRI準則","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.uisco.com.tw/sustainable.html","","2024/08/29","","","","","","","","nina@uisco.com.tw",""
"2405","輔信科技股份有限公司","Shuttle","資本額達新臺幣二十億元以上者","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","","","Deloitte 勤業眾信聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://tw1.shuttle.com/Investors/SustainabilityReport","","2024/08/22","","","","","","","","ESG@tw.shuttle.com",""
"2406","國碩科技工業股份有限公司","GSC","資本額達新臺幣二十億元以上者","光電業","2023/01/01~2023/12/31","GRI準則","","","","","","http://www.gigastorage.com.tw/csr.aspx?id=386","","2024/08/27","","","","","","","","總經理特助/曾國暉 E-MAIL：brian@gigastorage.com.tw",""
"2408","南亞科技股份有限公司","NTC","資本額達新臺幣二十億元以上者","半導體業","2023/01/01~2023/12/31","GRI準則","英國標準協會(BSI)","AA1000 第2類型(Type2) 高度保證","","","","https://www.nanya.com/ESG/tw","","2024/08/19","","","","","","","","NTCESG@ntc.com.tw",""
"2409","友達光電股份有限公司","AUO","資本額達新臺幣二十億元以上者","光電業","2023/01/01~2023/12/31","GRI準則","安侯建業聯合會計師事務所","ISAE 3000","KPMG 安侯建業聯合會計師事務所","ISAE 3000","有限確信","https://csr.auo.com/tw/download?category=1","","2024/06/28","","","https://csr.auo.com/en/download?category=1","","2024/11/13","","","csr@auo.com",""
"2412","中華電信股份有限公司","CHT","資本額達新臺幣二十億元以上者","通信網路業","2023/01/01~2023/12/31","GRI準則","SGS TAIWAN LTD.","AA1000 第2類型(Type2) 高度保證","","","","https://www.cht.com.tw/zh-tw/home/cht/esg/esg-report/sustainability-esg-report","","2024/08/16","","2024/08/28","https://www.cht.com.tw/en/home/cht/esg/esg-report/sustainability-esg-report","","2024/08/28","","","chtcsr@cht.com.tw",""
"2413","環隆科技股份有限公司","UMEC","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.umec.com.tw/file/CorporateSocialResponsibility/2023%e7%92%b0%e9%9a%86%e7%a7%91%e6%8a%80%e5%85%ac%e5%8f%b8ESG%e6%b0%b8%e7%ba%8c%e7%99%bc%e5%b1%95%e5%a0%b1%e5%91%8a.pdf","","2024/11/14","","","","","","","","Serena.Wang@umec.com.tw","無"
"2417","圓剛科技股份有限公司","AVERMEDIA","係自願編製與申報","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","臺灣檢驗科技股份有限公司（SGS TAIWAN）","AA1000 第1類型(Type1) 中度保證","","","","https://www.avermedia.com/tw/responsibility","","2024/08/26","","","","","","","","pearl.chang@avermedia.com",""
"2419","仲琦科技股份有限公司","H.T.","資本額達新臺幣二十億元以上者","通信網路業","2023/01/01~2023/12/31","GRI準則","台灣衛理國際品保驗證股份有公司","AA1000 第2類型(Type2) 中度保證","","","","https://www.hitrontech.com/zh-tw/esg/","","2024/07/25","","","https://www.hitrontech.com/esg/","","2024/07/25","","","nicole@hitrontech.com",""
"2420","新巨企業股份有限公司","ZIPPY","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.zippy.com/tw/07_loop_dw.aspx","","2024/08/14","","","https://www.zippy.com/en/07_loop_dw.aspx","","2024/08/14","","","care@zippy.com.tw",""
"2421","建準電機工業股份有限公司","SUNON","資本額達新臺幣二十億元以上者","電子零組件業","2023/01/01~2023/12/31","GRI準則","DNV","AA1000 第1類型(Type1) 中度保證","","","","https://www.sunon.com/csr.aspx","","2024/06/26","","","https://www.sunon.com/en/csr.aspx","","2024/08/19","","","sunon@sunon.com",""
"2423","固緯電子實業股份有限公司","GW","係自願編製與申報","其他電子業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.gwinstek.com/zh-TW/E01/index","","2024/06/24","","","https://www.gwinstek.com/en-global/report/index/report_0","","2024/07/03","","","alex_chen@goodwill.com.tw",""
"2426","鼎元光電科技股份有限公司","TYNTEK","資本額達新臺幣二十億元以上者","光電業","2023/01/01~2023/12/31","GRI準則","台灣德國北德技術監護顧問股份有限公司（TUV Nord）","AA1000 第1類型(Type1) 中度保證","","","","https://www.tyntek.com.tw/responsibility.php?cs=62&sn=63","","2024/08/15","","","https://www.tyntek.com.tw/en/sustainability.php?cs=17&sn=18 ","","2024/09/13","","","mish_peng@serv.tyntek.com.tw","無"
"2427","三商電腦股份有限公司","MDS","係自願編製與申報","資訊服務業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.mds.com.tw/tc/CSR.php?PKey=11","","2024/08/12","","2024/08/13","","","","","","mds@mds.com.tw","無"
"2428","興勤電子工業股份有限公司","THINKING","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","國富浩華聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.thinking.com.tw/tw/social.php?id=73","","2024/08/30","","","","","","","","﻿ir@thinking.com.tw",""
"2439","美律實業股份有限公司","MERRY","資本額達新臺幣二十億元以上者","通信網路業","2023/01/01~2023/12/31","GRI準則、TCFD、SASB ","SGS 台灣檢驗科技股份有限公司","AA1000 第2類型(Type2) 中度保證","","","","https://www.merry.com.tw/page/about/index.aspx?kind=50","","2024/07/30","","","https://www.merry.com.tw/page/about/index.aspx?kind=50","","2024/07/30","","","Merry_pr@merry.com.tw",""
"2441","超豐電子股份有限公司","GTK","資本額達新臺幣二十億元以上者","半導體業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.greatek.com.tw/business4.html","","2024/08/06","","","https://www.greatek.com.tw/business4.html","","2024/08/28","","","ned@Greatek.com.tw ","無"
"2442","新美齊股份有限公司","JEAN","資本額達新臺幣二十億元以上者","建材營造","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.jean.com.tw/tw/sustainable","","2024/08/27","","","","","","","","tim.chang@jean.com.tw",""
"2449","京元電子股份有限公司","KYEC","資本額達新臺幣二十億元以上者","半導體業","2023/01/01~2023/12/31","GRI準則","台灣檢驗科技(股)公司(SGS Taiwan Ltd.)","AA1000 第1類型(Type1) 中度保證","","","","https://www.kyec.com.tw/zh-tw/Csr/csrdownload","","2024/08/28","","","https://www.kyec.com.tw/en/Csr/csrdownload","","2024/11/01","","2024/11/04","電子郵件：esg@kyec.com.tw","無"
"2450","神腦國際企業股份有限公司","SENAO","資本額達新臺幣二十億元以上者","通信網路業","2023/01/01~2023/12/31","GRI準則","SGS Taiwan","AA1000 第1類型(Type1) 中度保證","","","","https://www.senao.com.tw/pages/esg_governance","","2024/08/07","","","https://www.senao.com.tw/pages/esg_governance","","2024/08/07","","","hugo.li@senao.com.tw",""
"2451","創見資訊股份有限公司","Transcend","資本額達新臺幣二十億元以上者","半導體業","2023/01/01~2023/12/31","GRI準則","","","","","","https://tw.transcend-info.com/about/ESG_report","","2024/08/22","","2024/11/20","https://us.transcend-info.com/about/ESG_report","","2024/11/20","","","IR@transcend-info.com",""
"2453","凌群電腦股份有限公司","SYSCOM","係自願編製與申報","資訊服務業","2023/01/01~2023/12/31","GRI準則","台灣檢驗科技股份有限公司(SGS Taiwan Ltd.)","AA1000 第2類型(Type2) 中度保證","","","","https://www.syscom.com.tw/investor/Esg_SustainabilityReport.aspx","","2024/08/29","","","","","","","","info@syscom.com.tw",""
"2454","聯發科技股份有限公司","MediaTek","資本額達新臺幣二十億元以上者","半導體業","2023/01/01~2023/12/31","GRI準則","BSI 新加坡商英國標準協會集團私人有限公司臺灣分公司","AA1000 第1類型(Type1) 中度保證","","","","https://d86o2zu8ugzlg.cloudfront.net/mediatek-craft/reports/CSR/2023%E8%81%AF%E7%99%BC%E7%A7%91%E6%8A%80%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8_%E4%B8%AD%E6%96%87%E7%89%88_Final.pdf","","2024/08/29","","","https://d86o2zu8ugzlg.cloudfront.net/mediatek-craft/reports/CSR/2023-MediaTek-Sustainability-Report_Final.pdf","","2024/09/27","","","CSR@mediatek.com",""
"2455","全新光電科技股份有限公司","VPEC","係自願編製與申報","通信網路業","2023/01/01~2023/12/31","GRI準則","","","","","","http://www.vpec.com.tw/vpec/homeweb/about.php?menu1=M100004&menu2=M200013&menu3=M300043&level=3","","2024/07/26","","","","","","","","wayne@vpec.com.tw",""
"2457","飛宏科技股份有限公司","PHIHONG","資本額達新臺幣二十億元以上者","電子零組件業","2023/01/01~2023/12/31","GRI準則","BSI英國標準協會","AA1000 第1類型(Type1) 中度保證","","","","https://www.phihong.com.tw/index.php?route=investors/investorsqiye&zeren_type_id=4&zong=1","","2024/08/15","","","https://www.phihong.com.tw/en/index.php?route=investors/investorsqiye&zeren_type_id=4&zong=1","","2024/08/29","","","ESG@phihong.com.tw",""
"2458","義隆電子股份有限公司","ELAN","資本額達新臺幣二十億元以上者","半導體業","2023/01/01~2023/12/31","GRI準則/TCFD/ SASB","SGS 台灣檢驗科技股份有限公司","AA1000 第2類型(Type2) 中度保證","","","","https:// www.emc.com.tw/emc/tw/csr","","2024/08/16","","","https:// www.emc.com.tw/emc/en/csr","","2024/08/21","","","csr@emc.com.tw","無"
"2462","台灣良得電子股份有限公司","LINETEK","屬餐飲收入占其全部營業收人之比率達百分之五十以上者、係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.linetek.com.tw/zh-TW/esg/20","","2024/08/30","","","","","","","","deni.cheng@linetek.com.tw",""
"2464","盟立自動化股份有限公司","Mirle","係自願編製與申報","其他電子業","2023/01/01~2023/12/31","GRI準則","","","安永聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.mirle.com.tw/esg/","","2024/08/30","","2024/09/30","","","","","","ESG@mirle.com.tw",""
"2465","麗臺科技股份有限公司","LEADTEK","係自願編製與申報","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.leadtek.com/cht/company/pdf/2023%E5%B9%B4%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8.pdf?v=20240813","","2024/08/13","","","","","","","","ariel_yu@leadtek.com.tw",""
"2467","志聖工業股份有限公司","C SUN","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.csun.com.tw/","","2024/08/30","","2024/11/20","","","","","","joannelai@csun.com.tw",""
"2468","華經資訊企業股份有限公司","FIS","係自願編製與申報","資訊服務業","2023/01/01~2023/12/31","GRI準則","","","","","","https://fis.com.tw/finance/stake/corporate/esg/","","2024/08/27","","","https://fis.com.tw/en/finance/corporate-governance/sustainable-development/","","2024/11/27","","","wayne.kuo@fis.com.tw","無"
"2474","可成科技股份有限公司","CATCHER","資本額達新臺幣二十億元以上者","其他電子業","2023/01/01~2023/12/31","依循GRI準則、永續會計準則委員會(Sustainability Accounting Standards Board, SASB) 永續指標，以及氣候相關財務揭露(Task Force on Climate-Related Financial Disclosures，TCFD)架構，進行編撰及資訊揭露","","","","","","https://www.catcher-group.com/tw/csr_esh_more.aspx?ID=5","","2024/08/30","","2024/11/19","","","","","","csr@catcher-group.com",""
"2478","大毅科技股份有限公司","TA-I","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","BSI","AA1000 第1類型(Type1) 中度保證","","","","https://www.tai.com.tw/files/uploads/CSR/ESG_2023.pdf","","2024/08/28","","","","","","","","代理發言人：賴晉憲 電 話：03-3246169   Email：adidas.lai@tai.com.tw  公司網址 : http://www.tai.com.tw",""
"2480","敦陽科技股份有限公司","STARK","係自願編製與申報","資訊服務業","2023/01/01~2023/12/31","GRI/SASB/TCFD/上市公司編製與申報永續報告書作業辦法","","","","","","https://www.sti.com.tw/esg-report","","2024/08/07","","","","","","","","STIHR＠sti.com.tw","無"
"2481","強茂股份有限公司","PANJIT","資本額達新臺幣二十億元以上者","半導體業","2023/01/01~2023/12/31","GRI準則","SGS 台灣檢驗科技股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.panjit.com.tw/tw/Esg/ESG_REPORT_DOWNLOAD/ESG_REPORT","","2024/07/01","","","https://www.panjit.com.tw/en/Esg/ESG_REPORT_DOWNLOAD/ESG_REPORT","","2024/10/09","","","supervisor@panjit.com.tw",""
"2483","百容電子股份有限公司","ECE","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.ece.com.tw/uploads/resources/ESG_report_2023.pdf","","2024/08/27","","","","","","","","judy@mail.ece.com.tw",""
"2484","希華晶體科技股份有限公司","SIWARD","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.siward.com/tw/csr/sustainable-development","","2024/08/22","","","","","","","","stg250@siward.com",""
"2485","兆赫電子股份有限公司","ZINWELL","資本額達新臺幣二十億元以上者","通信網路業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.zinwell.com.tw/tw/investors1-2/corporate-governance/esg-tw.html","","2024/08/20","","","","","","","","jingyuan.hou@zinwell.com.tw",""
"2486","一詮精密工業股份有限公司","I-CHIUN","資本額達新臺幣二十億元以上者","光電業","2023/01/01~2023/12/31","GRI準則","","","","","","http://www.i-chiun.com.tw/_ch/05_ir/03_detail.php?ID=16","","2024/06/27","","","","","","","","paijung@i-chiun.com.tw","無"
"2488","漢平電子工業股份有限公司","HANPIN","係自願編製與申報","其他電子業","2023/01/01~2023/12/31","GRI準則與SASB 永續會計準則","","","","","","http://www.hanpin.com.tw/Finance/112HanpinESG.pdf","","2024/09/30","","","","","","","","joanne.chen@hanpin.com.tw",""
"2489","瑞軒科技股份有限公司","AMTRAN","資本額達新臺幣二十億元以上者","光電業","2023/01/01~2023/12/31","GRI準則","","","國富浩華聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.amtran.com.tw/file.php?id=7","","2024/08/29","","","https://www.amtran.com.tw/file.php?id=7","","2024/08/29","","","esg@amtran.com.tw",""
"2492","華新科技股份有限公司","WTC","資本額達新臺幣二十億元以上者","電子零組件業","2023/01/01~2023/12/31","GRI準則","BSI英國標準協會","AA1000 第1類型(Type1) 中度保證","","","","https://www.passivecomponent.com/zh-hant/csr/csr-reports/","","2024/08/20","","","https://www.passivecomponent.com/zh-hant/csr/csr-reports/","","2024/09/25","","","andyhsiao@passivecomponent.com   ","N/A"
